timestamp,occupancy,hvac_kw,lighting_kw,plug_kw,total_kw,outdoor_temp_c,indoor_temp_c
2026-01-08 01:50:00,0.04,12.228,0.554,0.715,13.497,2.47,12.69
2026-01-08 01:55:00,0.0,11.693,0.282,0.2,12.175,2.99,12.66
2026-01-08 02:00:00,0.0,11.648,0.306,0.2,12.154,1.91,12.62
2026-01-08 02:05:00,0.0,11.769,0.161,0.755,12.685,2.82,12.66
2026-01-08 02:10:00,0.0,11.985,0.264,0.588,12.837,2.28,12.65
2026-01-08 02:15:00,0.0,12.066,0.318,0.496,12.879,1.05,12.65
2026-01-08 02:20:00,0.0,12.007,0.263,0.639,12.909,0.95,12.53
2026-01-08 02:25:00,0.005,11.747,0.265,0.895,12.907,2.97,12.41
2026-01-08 02:30:00,0.0,11.34,0.333,0.783,12.455,3.01,12.37
2026-01-08 02:35:00,0.036,11.545,0.543,0.758,12.845,2.3,12.31
2026-01-08 02:40:00,0.0,11.202,0.314,0.323,11.839,3.23,12.35
2026-01-08 02:45:00,0.0,11.589,0.414,0.349,12.352,2.87,12.25
2026-01-08 02:50:00,0.021,11.7,0.414,0.2,12.314,2.56,12.2
2026-01-08 02:55:00,0.0,11.965,0.408,0.627,13.0,1.28,12.16
2026-01-08 03:00:00,0.019,11.786,0.287,0.756,12.83,3.4,12.14
2026-01-08 03:05:00,0.011,12.071,0.308,0.758,13.137,2.44,12.08
2026-01-08 03:10:00,0.004,12.089,0.291,0.643,13.023,1.71,12.04
2026-01-08 03:15:00,0.057,12.391,0.498,0.572,13.461,1.49,12.04
2026-01-08 03:20:00,0.0,11.967,0.379,0.387,12.733,2.24,12.07
2026-01-08 03:25:00,0.073,12.658,0.495,0.466,13.62,0.7,11.99
2026-01-08 03:30:00,0.005,11.745,0.401,0.477,12.624,2.61,11.91
2026-01-08 03:35:00,0.0,12.017,0.244,0.304,12.565,1.31,11.93
2026-01-08 03:40:00,0.016,11.798,0.429,0.881,13.108,2.38,11.83
2026-01-08 03:45:00,0.0,11.836,0.402,0.24,12.477,1.69,11.87
2026-01-08 03:50:00,0.0,11.714,0.368,0.461,12.542,1.92,11.89
2026-01-08 03:55:00,0.03,12.854,0.388,0.2,13.441,1.55,11.91
2026-01-08 04:00:00,0.036,12.094,0.461,0.624,13.179,2.05,11.89
2026-01-08 04:05:00,0.002,11.035,0.215,0.503,11.753,3.72,11.77
2026-01-08 04:10:00,0.052,10.742,0.449,0.522,11.713,3.35,11.7
2026-01-08 04:15:00,0.059,11.661,0.476,0.419,12.556,2.56,11.69
2026-01-08 04:20:00,0.069,12.169,0.339,0.624,13.132,2.29,11.61
2026-01-08 04:25:00,0.043,11.572,0.456,0.469,12.497,3.03,11.58
2026-01-08 04:30:00,0.07,10.787,0.351,0.599,11.737,3.3,11.59
2026-01-08 04:35:00,0.0,12.2,0.257,0.891,13.349,1.77,11.54
2026-01-08 04:40:00,0.024,11.932,0.364,0.578,12.874,2.42,11.44
2026-01-08 04:45:00,0.01,12.974,0.252,0.625,13.851,1.07,11.43
2026-01-08 04:50:00,0.042,11.045,0.413,0.483,11.942,3.47,11.45
2026-01-08 04:55:00,0.024,10.032,0.367,0.386,10.785,4.28,11.44
2026-01-08 05:00:00,0.039,11.371,0.315,0.566,12.252,2.74,11.45
2026-01-08 05:05:00,0.103,12.559,0.615,1.187,14.361,1.04,11.4
2026-01-08 05:10:00,0.045,11.587,0.336,0.523,12.446,3.28,11.45
2026-01-08 05:15:00,0.066,11.304,0.693,0.69,12.687,2.13,11.42
2026-01-08 05:20:00,0.05,11.784,0.413,0.424,12.621,2.38,11.46
2026-01-08 05:25:00,0.063,11.728,0.339,0.2,12.267,3.48,11.36
2026-01-08 05:30:00,0.064,11.447,0.362,0.458,12.267,3.25,11.37
2026-01-08 05:35:00,0.082,12.081,0.619,1.123,13.823,2.72,11.32
2026-01-08 05:40:00,0.107,11.433,0.527,0.812,12.773,2.66,11.26
2026-01-08 05:45:00,0.126,11.087,0.479,1.055,12.621,3.35,11.31
2026-01-08 05:50:00,0.091,12.105,0.612,0.594,13.311,3.0,11.34
2026-01-08 05:55:00,0.104,12.035,0.518,0.216,12.77,2.51,11.21
2026-01-08 06:00:00,0.057,11.476,0.508,0.381,12.364,3.21,11.23
2026-01-08 06:05:00,0.094,10.852,0.626,0.749,12.227,3.82,11.27
2026-01-08 06:10:00,0.13,11.528,0.647,0.782,12.957,3.49,11.22
2026-01-08 06:15:00,0.134,11.709,0.864,0.739,13.312,2.58,11.16
2026-01-08 06:20:00,0.121,11.165,0.416,0.611,12.191,4.59,11.1
2026-01-08 06:25:00,0.147,13.446,0.566,0.953,14.964,1.69,11.04
2026-01-08 06:30:00,0.142,11.605,0.606,0.655,12.865,3.61,11.04
2026-01-08 06:35:00,0.17,11.385,0.919,0.867,13.171,3.56,11.08
2026-01-08 06:40:00,0.15,10.332,0.822,0.809,11.963,4.26,11.1
2026-01-08 06:45:00,0.138,10.299,0.74,0.674,11.713,4.68,11.07
2026-01-08 06:50:00,0.166,11.03,0.591,0.623,12.244,5.23,11.12
2026-01-08 06:55:00,0.076,10.812,0.4,0.552,11.764,3.85,11.11
2026-01-08 07:00:00,0.184,10.653,0.617,1.206,12.476,4.98,11.09
2026-01-08 07:05:00,0.072,10.754,0.375,0.851,11.981,4.76,11.03
2026-01-08 07:10:00,0.138,12.06,0.743,0.953,13.755,3.33,11.06
2026-01-08 07:15:00,0.213,9.986,0.722,0.725,11.433,6.32,11.14
2026-01-08 07:20:00,0.223,11.499,0.751,0.614,12.863,3.75,11.17
2026-01-08 07:25:00,0.183,10.572,0.753,1.049,12.374,5.33,11.17
2026-01-08 07:30:00,0.207,10.387,0.552,1.053,11.992,5.41,11.21
2026-01-08 07:35:00,0.28,10.616,0.864,1.031,12.511,5.42,11.17
2026-01-08 07:40:00,0.235,11.085,0.653,0.849,12.587,4.9,11.15
2026-01-08 07:45:00,0.328,10.599,0.908,0.797,12.305,6.07,11.2
2026-01-08 07:50:00,0.272,12.099,0.763,1.162,14.025,4.26,11.22
2026-01-08 07:55:00,0.295,10.883,0.797,1.269,12.949,5.56,11.18
2026-01-08 08:00:00,0.344,11.417,0.967,0.983,13.366,5.27,11.16
2026-01-08 08:05:00,0.311,10.644,0.898,0.907,12.449,5.28,11.17
2026-01-08 08:10:00,0.29,10.463,0.807,1.269,12.54,6.27,11.27
2026-01-08 08:15:00,0.329,9.832,0.931,0.964,11.727,6.9,11.29
2026-01-08 08:20:00,0.344,10.831,0.827,1.475,13.133,5.87,11.34
2026-01-08 08:25:00,0.318,10.235,0.927,1.05,12.212,6.87,11.42
2026-01-08 08:30:00,0.364,10.469,0.913,1.079,12.461,6.4,11.45
2026-01-08 08:35:00,0.364,11.561,0.876,1.163,13.601,5.75,11.5
2026-01-08 08:40:00,0.427,11.09,0.946,1.192,13.228,6.37,11.48
2026-01-08 08:45:00,0.415,10.932,0.971,1.472,13.375,6.44,11.5
2026-01-08 08:50:00,0.42,10.948,1.182,1.433,13.563,6.24,11.62
2026-01-08 08:55:00,0.44,10.702,1.013,1.509,13.224,7.24,11.75
2026-01-08 09:00:00,0.465,9.843,0.936,1.373,12.153,7.2,11.85
2026-01-08 09:05:00,0.491,11.577,1.177,1.293,14.046,5.85,11.94
2026-01-08 09:10:00,0.458,10.732,0.976,1.323,13.03,5.91,11.88
2026-01-08 09:15:00,0.472,9.84,1.065,1.264,12.17,7.68,11.9
2026-01-08 09:20:00,0.552,10.947,1.091,1.787,13.825,6.79,11.93
2026-01-08 09:25:00,0.522,10.458,1.224,1.64,13.321,7.8,12.12
2026-01-08 09:30:00,0.507,9.403,1.006,1.395,11.804,8.29,12.17
2026-01-08 09:35:00,0.579,10.73,1.303,1.357,13.39,6.75,12.25
2026-01-08 09:40:00,0.595,10.965,1.074,1.879,13.918,6.75,12.31
2026-01-08 09:45:00,0.551,9.202,1.076,1.519,11.797,9.33,12.42
2026-01-08 09:50:00,0.62,10.291,1.336,1.589,13.216,8.37,12.49
2026-01-08 09:55:00,0.651,11.465,1.248,1.981,14.694,7.86,12.49
2026-01-08 10:00:00,0.656,10.758,1.456,1.578,13.793,7.56,12.4
2026-01-08 10:05:00,0.679,10.216,1.227,1.659,13.101,8.0,12.53
2026-01-08 10:10:00,0.634,10.175,1.207,1.594,12.976,7.56,12.55
2026-01-08 10:15:00,0.701,9.611,1.457,1.499,12.567,9.32,12.54
2026-01-08 10:20:00,0.698,10.151,1.102,1.819,13.072,8.1,12.62
2026-01-08 10:25:00,0.707,9.644,1.095,1.621,12.36,9.7,12.74
2026-01-08 10:30:00,0.763,10.463,1.247,1.759,13.469,8.6,12.84
2026-01-08 10:35:00,0.796,10.536,1.444,1.792,13.773,8.19,12.95
2026-01-08 10:40:00,0.82,10.987,1.226,1.859,14.073,8.78,12.97
2026-01-08 10:45:00,0.82,11.167,1.44,1.809,14.416,7.12,12.96
2026-01-08 10:50:00,0.792,10.006,1.388,1.975,13.369,9.22,13.02
2026-01-08 10:55:00,0.82,10.283,1.567,1.944,13.794,9.28,13.14
2026-01-08 11:00:00,0.846,9.902,1.498,2.032,13.431,10.17,13.12
2026-01-08 11:05:00,0.839,11.244,1.416,2.482,15.142,8.1,13.18
2026-01-08 11:10:00,0.853,9.51,1.527,2.004,13.041,10.63,13.33
2026-01-08 11:15:00,0.886,9.906,1.482,2.215,13.604,10.44,13.46
2026-01-08 11:20:00,0.871,9.087,1.36,2.212,12.659,10.88,13.6
2026-01-08 11:25:00,0.863,10.109,1.277,2.041,13.427,9.93,13.73
2026-01-08 11:30:00,0.884,9.603,1.357,2.145,13.105,10.87,13.68
2026-01-08 11:35:00,0.926,11.053,1.46,2.17,14.683,8.96,13.82
2026-01-08 11:40:00,0.917,8.973,1.468,2.191,12.632,10.8,13.92
2026-01-08 11:45:00,0.937,9.924,1.26,2.069,13.253,9.69,14.06
2026-01-08 11:50:00,0.956,10.874,1.474,2.122,14.469,9.07,14.05
2026-01-08 11:55:00,0.933,9.462,1.469,2.183,13.115,9.57,14.02
2026-01-08 12:00:00,0.975,9.942,1.574,1.861,13.377,10.55,14.19
2026-01-08 12:05:00,0.971,10.454,1.677,2.547,14.678,9.96,14.21
2026-01-08 12:10:00,0.93,9.217,1.482,2.605,13.304,11.0,14.28
2026-01-08 12:15:00,1.0,10.477,1.462,2.334,14.273,9.32,14.36
2026-01-08 12:20:00,0.964,10.285,1.327,2.367,13.979,9.14,14.44
2026-01-08 12:25:00,0.934,8.64,1.543,2.397,12.58,12.01,14.6
2026-01-08 12:30:00,0.957,8.901,1.419,1.957,12.277,11.7,14.7
2026-01-08 12:35:00,0.961,9.756,1.602,2.415,13.773,10.2,14.71
2026-01-08 12:40:00,0.996,9.305,1.704,2.208,13.216,11.1,14.82
2026-01-08 12:45:00,0.989,8.895,1.405,2.738,13.038,11.98,14.95
2026-01-08 12:50:00,0.989,9.143,1.62,2.242,13.005,11.56,14.94
2026-01-08 12:55:00,1.0,9.92,1.715,2.482,14.117,11.4,15.09
2026-01-08 13:00:00,1.0,8.752,1.694,2.264,12.71,12.22,15.06
2026-01-08 13:05:00,1.0,9.817,1.39,2.739,13.947,10.81,15.18
2026-01-08 13:10:00,1.0,9.145,1.522,2.198,12.865,11.47,15.22
2026-01-08 13:15:00,1.0,9.135,1.488,2.533,13.156,11.48,15.33
2026-01-08 13:20:00,0.931,8.688,1.587,2.302,12.577,11.32,15.43
2026-01-08 13:25:00,0.981,8.905,1.65,2.346,12.902,11.28,15.49
2026-01-08 13:30:00,0.922,8.592,1.271,2.206,12.07,11.69,15.59
2026-01-08 13:35:00,0.985,9.19,1.605,2.139,12.934,11.7,15.66
2026-01-08 13:40:00,0.978,9.936,1.718,1.744,13.397,10.87,15.75
2026-01-08 13:45:00,1.0,8.232,1.694,2.515,12.441,12.39,15.94
2026-01-08 13:50:00,1.0,9.436,1.706,2.202,13.344,11.0,15.92
2026-01-08 13:55:00,0.966,8.706,1.62,2.473,12.798,11.64,15.83
2026-01-08 14:00:00,0.937,8.97,1.523,2.258,12.751,11.6,15.87
2026-01-08 14:05:00,0.959,9.107,1.671,2.466,13.244,12.15,15.92
2026-01-08 14:10:00,0.92,9.707,1.635,2.316,13.659,10.2,15.94
2026-01-08 14:15:00,0.927,8.389,1.715,1.675,11.778,12.63,15.98
2026-01-08 14:20:00,0.946,9.64,1.767,2.327,13.733,11.39,16.08
2026-01-08 14:25:00,0.89,8.25,1.636,2.033,11.919,12.93,16.1
2026-01-08 14:30:00,0.92,8.781,1.797,2.389,12.968,11.59,16.18
2026-01-08 14:35:00,0.905,8.798,1.643,2.247,12.688,11.94,16.28
2026-01-08 14:40:00,0.845,7.372,1.458,2.141,10.971,13.52,16.39
2026-01-08 14:45:00,0.89,8.93,1.737,2.048,12.715,11.78,16.47
2026-01-08 14:50:00,0.87,8.165,1.685,1.883,11.733,13.0,16.6
2026-01-08 14:55:00,0.839,8.082,1.689,1.923,11.695,12.04,16.66
2026-01-08 15:00:00,0.8,8.246,1.466,1.579,11.291,12.34,16.71
2026-01-08 15:05:00,0.783,8.275,1.76,1.792,11.827,12.07,16.79
2026-01-08 15:10:00,0.779,8.09,1.661,1.609,11.36,12.68,16.88
2026-01-08 15:15:00,0.797,8.97,1.607,1.648,12.225,11.45,16.97
2026-01-08 15:20:00,0.738,8.834,1.458,1.852,12.144,11.2,16.92
2026-01-08 15:25:00,0.765,8.522,1.722,1.984,12.228,11.47,16.95
2026-01-08 15:30:00,0.7,8.351,1.407,1.753,11.511,12.05,16.95
2026-01-08 15:35:00,0.716,8.02,1.787,1.689,11.495,11.78,17.02
2026-01-08 15:40:00,0.71,7.432,1.505,1.588,10.525,12.5,17.12
2026-01-08 15:45:00,0.765,6.76,1.853,1.813,10.426,12.96,17.17
2026-01-08 15:50:00,0.634,8.415,1.441,1.477,11.334,11.11,17.17
2026-01-08 15:55:00,0.704,8.298,1.762,1.755,11.815,11.28,17.23
2026-01-08 16:00:00,0.649,8.851,1.443,1.364,11.658,10.69,17.24
2026-01-08 16:05:00,0.641,6.47,1.519,1.794,9.783,13.44,17.39
2026-01-08 16:10:00,0.616,7.641,1.566,1.496,10.703,12.02,17.52
2026-01-08 16:15:00,0.61,7.895,1.555,1.674,11.123,12.13,17.61
2026-01-08 16:20:00,0.577,8.239,1.547,1.715,11.501,10.64,17.63
2026-01-08 16:25:00,0.609,8.148,1.467,1.662,11.278,11.67,17.75
2026-01-08 16:30:00,0.536,7.419,1.392,1.625,10.436,12.04,17.8
2026-01-08 16:35:00,0.568,8.064,1.588,1.109,10.761,11.39,17.8
2026-01-08 16:40:00,0.499,7.435,1.264,1.3,10.0,12.4,17.81
2026-01-08 16:45:00,0.501,6.984,1.409,1.623,10.016,13.34,17.83
2026-01-08 16:50:00,0.456,8.182,1.246,1.422,10.851,10.69,17.84
2026-01-08 16:55:00,0.486,8.069,1.367,1.745,11.181,10.58,17.87
2026-01-08 17:00:00,0.501,8.183,1.399,1.743,11.325,10.64,17.8
2026-01-08 17:05:00,0.441,7.171,1.192,1.353,9.716,12.57,17.83
2026-01-08 17:10:00,0.422,6.924,1.216,1.21,9.35,12.06,17.87
2026-01-08 17:15:00,0.381,7.652,1.173,0.993,9.819,11.06,17.92
2026-01-08 17:20:00,0.393,7.581,1.187,1.112,9.88,11.14,17.93
2026-01-08 17:25:00,0.338,7.949,1.238,1.027,10.214,10.39,17.94
2026-01-08 17:30:00,0.345,6.917,1.206,1.002,9.126,11.69,17.9
2026-01-08 17:35:00,0.365,7.377,1.193,0.974,9.543,10.61,17.86
2026-01-08 17:40:00,0.385,8.131,1.144,1.273,10.548,10.63,17.86
2026-01-08 17:45:00,0.417,7.985,1.225,1.589,10.799,11.26,17.91
2026-01-08 17:50:00,0.302,7.24,1.236,1.23,9.707,10.55,17.92
2026-01-08 17:55:00,0.35,8.101,1.065,1.066,10.232,10.43,17.88
2026-01-08 18:00:00,0.302,8.099,1.067,1.247,10.413,10.55,17.87
2026-01-08 18:05:00,0.279,7.552,1.033,1.071,9.655,11.1,17.96
2026-01-08 18:10:00,0.285,6.905,0.98,1.004,8.89,11.71,18.01
2026-01-08 18:15:00,0.262,7.238,0.855,0.951,9.045,10.78,18.01
2026-01-08 18:20:00,0.253,7.462,0.853,0.915,9.23,10.87,17.97
2026-01-08 18:25:00,0.226,7.965,0.811,1.038,9.815,9.98,17.92
2026-01-08 18:30:00,0.186,8.095,0.695,0.863,9.653,9.49,17.9
2026-01-08 18:35:00,0.172,7.368,0.863,0.664,8.894,10.49,17.92
2026-01-08 18:40:00,0.228,7.55,0.869,0.755,9.175,10.02,17.94
2026-01-08 18:45:00,0.191,8.709,0.724,0.904,10.338,8.65,17.92
2026-01-08 18:50:00,0.172,8.196,0.741,0.895,9.832,9.43,17.88
2026-01-08 18:55:00,0.181,8.081,0.82,0.764,9.665,9.54,17.84
2026-01-08 19:00:00,0.196,8.361,0.756,0.627,9.744,9.1,17.92
2026-01-08 19:05:00,0.17,7.852,0.814,1.055,9.721,10.6,17.9
2026-01-08 19:10:00,0.136,7.6,0.514,0.953,9.068,9.7,17.82
2026-01-08 19:15:00,0.185,7.948,0.88,0.436,9.264,10.32,17.74
2026-01-08 19:20:00,0.188,7.944,0.77,1.107,9.822,9.33,17.7
2026-01-08 19:25:00,0.149,8.525,0.667,0.726,9.918,9.09,17.72
2026-01-08 19:30:00,0.156,9.134,0.621,0.819,10.575,8.17,17.65
2026-01-08 19:35:00,0.158,8.286,0.572,1.012,9.869,8.83,17.7
2026-01-08 19:40:00,0.148,8.904,0.503,1.097,10.504,8.73,17.67
2026-01-08 19:45:00,0.127,9.206,0.54,0.928,10.674,7.52,17.67
2026-01-08 19:50:00,0.12,8.448,0.659,0.765,9.872,8.08,17.6
2026-01-08 19:55:00,0.112,8.534,0.485,0.427,9.446,8.15,17.52
2026-01-08 20:00:00,0.058,8.534,0.291,0.2,9.025,8.64,17.5
2026-01-08 20:05:00,0.107,8.658,0.477,0.869,10.004,8.57,17.49
2026-01-08 20:10:00,0.041,8.428,0.363,0.842,9.633,7.63,17.44
2026-01-08 20:15:00,0.053,8.3,0.398,0.432,9.131,8.36,17.42
2026-01-08 20:20:00,0.111,8.956,0.566,0.647,10.168,7.73,17.4
2026-01-08 20:25:00,0.093,10.042,0.637,0.557,11.236,5.48,17.24
2026-01-08 20:30:00,0.109,9.868,0.697,0.579,11.144,7.28,17.18
2026-01-08 20:35:00,0.052,8.376,0.631,0.809,9.816,8.42,17.13
2026-01-08 20:40:00,0.022,9.587,0.193,0.584,10.364,6.1,17.03
2026-01-08 20:45:00,0.046,9.239,0.33,0.537,10.105,7.43,17.01
2026-01-08 20:50:00,0.053,8.151,0.502,1.127,9.781,8.5,16.97
2026-01-08 20:55:00,0.049,9.743,0.378,0.302,10.423,6.51,16.81
2026-01-08 21:00:00,0.078,8.726,0.581,0.75,10.057,7.01,16.75
2026-01-08 21:05:00,0.03,9.64,0.397,0.345,10.381,5.86,16.63
2026-01-08 21:10:00,0.049,8.805,0.581,0.557,9.943,8.09,16.63
2026-01-08 21:15:00,0.006,9.72,0.42,0.541,10.681,6.62,16.62
2026-01-08 21:20:00,0.047,9.142,0.524,0.754,10.42,6.61,16.46
2026-01-08 21:25:00,0.032,8.498,0.338,0.505,9.34,7.55,16.4
2026-01-08 21:30:00,0.007,9.259,0.307,0.439,10.005,6.89,16.37
2026-01-08 21:35:00,0.02,9.744,0.32,0.481,10.545,5.55,16.24
2026-01-08 21:40:00,0.02,9.805,0.199,0.32,10.324,5.62,16.21
2026-01-08 21:45:00,0.016,9.651,0.486,0.655,10.792,6.43,16.22
2026-01-08 21:50:00,0.075,10.005,0.563,0.692,11.26,5.43,16.15
2026-01-08 21:55:00,0.018,10.186,0.31,0.619,11.115,4.13,16.02
2026-01-08 22:00:00,0.012,9.441,0.46,0.507,10.408,5.67,15.84
2026-01-08 22:05:00,0.0,10.547,0.237,0.461,11.245,4.43,15.81
2026-01-08 22:10:00,0.0,8.561,0.116,0.735,9.412,6.8,15.88
2026-01-08 22:15:00,0.007,9.806,0.419,0.718,10.943,5.54,15.91
2026-01-08 22:20:00,0.0,10.037,0.172,0.783,10.992,4.58,15.82
2026-01-08 22:25:00,0.055,11.072,0.417,0.673,12.162,4.64,15.7
2026-01-08 22:30:00,0.007,11.72,0.339,0.784,12.842,3.59,15.65
2026-01-08 22:35:00,0.05,10.562,0.463,0.507,11.532,4.12,15.56
2026-01-08 22:40:00,0.012,9.888,0.416,0.482,10.785,5.71,15.54
2026-01-08 22:45:00,0.011,8.993,0.385,0.758,10.137,6.58,15.52
2026-01-08 22:50:00,0.006,9.956,0.371,0.68,11.007,5.28,15.47
2026-01-08 22:55:00,0.008,11.047,0.242,0.457,11.745,4.53,15.45
2026-01-08 23:00:00,0.059,10.738,0.477,0.397,11.613,4.17,15.43
2026-01-08 23:05:00,0.0,10.923,0.149,0.459,11.532,3.65,15.32
2026-01-08 23:10:00,0.0,9.334,0.456,0.363,10.153,5.97,15.24
2026-01-08 23:15:00,0.0,11.095,0.16,0.845,12.099,4.08,15.04
2026-01-08 23:20:00,0.006,8.737,0.28,0.663,9.68,5.84,14.99
2026-01-08 23:25:00,0.026,10.043,0.232,0.393,10.668,5.17,14.89
2026-01-08 23:30:00,0.019,11.698,0.274,0.325,12.297,2.57,14.81
2026-01-08 23:35:00,0.0,10.993,0.301,0.344,11.638,3.35,14.71
2026-01-08 23:40:00,0.034,11.605,0.333,0.45,12.389,3.26,14.62
2026-01-08 23:45:00,0.034,11.474,0.501,0.529,12.503,3.65,14.6
2026-01-08 23:50:00,0.009,10.652,0.345,0.739,11.735,3.58,14.55
2026-01-08 23:55:00,0.032,10.354,0.333,0.364,11.051,5.95,14.52
2026-01-09 00:00:00,0.008,11.225,0.308,0.973,12.506,2.62,14.51
2026-01-09 00:05:00,0.0,11.432,0.422,0.311,12.166,3.59,14.48
2026-01-09 00:10:00,0.021,11.013,0.444,0.256,11.714,3.83,14.4
2026-01-09 00:15:00,0.004,11.105,0.195,0.844,12.144,3.26,14.31
2026-01-09 00:20:00,0.0,11.112,0.233,0.765,12.11,3.28,14.28
2026-01-09 00:25:00,0.045,11.954,0.459,0.544,12.957,2.28,14.2
2026-01-09 00:30:00,0.0,11.38,0.335,0.576,12.292,3.14,14.07
2026-01-09 00:35:00,0.0,10.886,0.195,0.581,11.663,3.4,14.05
2026-01-09 00:40:00,0.0,11.219,0.375,0.527,12.121,3.19,14.05
2026-01-09 00:45:00,0.0,10.978,0.211,0.241,11.43,3.32,14.04
2026-01-09 00:50:00,0.0,10.476,0.43,0.2,11.107,3.93,14.07
2026-01-09 00:55:00,0.0,10.858,0.353,0.331,11.542,3.49,14.11
2026-01-09 01:00:00,0.0,11.207,0.187,0.863,12.258,2.75,14.12
2026-01-09 01:05:00,0.0,12.055,0.247,0.871,13.173,1.7,14.04
2026-01-09 01:10:00,0.075,12.292,0.432,0.582,13.306,2.1,13.94
2026-01-09 01:15:00,0.055,11.987,0.454,0.408,12.848,2.36,13.76
2026-01-09 01:20:00,0.0,12.179,0.28,0.556,13.014,2.69,13.69
2026-01-09 01:25:00,0.0,11.301,0.185,0.588,12.074,2.06,13.64
2026-01-09 01:30:00,0.0,12.35,0.161,0.62,13.131,1.65,13.55
2026-01-09 01:35:00,0.0,12.357,0.355,0.2,12.912,1.41,13.36
2026-01-09 01:40:00,0.0,12.845,0.329,1.132,14.305,1.0,13.25
2026-01-09 01:45:00,0.0,12.157,0.311,0.726,13.194,2.1,13.21
2026-01-09 01:50:00,0.0,12.506,0.327,0.46,13.293,1.07,13.06
2026-01-09 01:55:00,0.0,12.401,0.238,0.356,12.995,1.42,12.99
2026-01-09 02:00:00,0.0,11.852,0.318,0.697,12.868,1.87,12.94
2026-01-09 02:05:00,0.007,12.75,0.572,0.612,13.935,1.09,12.91
2026-01-09 02:10:00,0.014,11.214,0.453,0.544,12.211,2.44,12.93
2026-01-09 02:15:00,0.016,11.857,0.311,0.621,12.789,2.71,12.86
2026-01-09 02:20:00,0.0,12.2,0.248,0.477,12.925,1.66,12.8
2026-01-09 02:25:00,0.03,12.107,0.1,0.634,12.841,1.73,12.74
2026-01-09 02:30:00,0.0,11.635,0.407,0.645,12.687,2.49,12.71
2026-01-09 02:35:00,0.024,12.338,0.439,0.612,13.388,1.48,12.67
2026-01-09 02:40:00,0.005,12.757,0.258,0.567,13.583,1.41,12.66
2026-01-09 02:45:00,0.0,12.378,0.157,0.779,13.313,2.99,12.5
2026-01-09 02:50:00,0.0,11.927,0.184,0.2,12.312,2.73,12.48
2026-01-09 02:55:00,0.018,11.583,0.389,0.373,12.345,2.5,12.45
2026-01-09 03:00:00,0.026,11.811,0.356,0.552,12.719,2.76,12.4
2026-01-09 03:05:00,0.004,13.151,0.379,0.361,13.891,0.44,12.19
2026-01-09 03:10:00,0.055,11.223,0.446,0.52,12.188,3.11,12.16
2026-01-09 03:15:00,0.04,11.535,0.496,0.829,12.861,2.34,12.08
2026-01-09 03:20:00,0.003,11.481,0.344,0.475,12.3,2.85,12.13
2026-01-09 03:25:00,0.034,12.129,0.467,0.2,12.796,2.36,12.1
2026-01-09 03:30:00,0.07,11.667,0.267,0.542,12.475,2.1,12.01
2026-01-09 03:35:00,0.072,12.086,0.357,0.641,13.083,1.86,11.85
2026-01-09 03:40:00,0.0,11.939,0.264,0.508,12.71,2.39,11.84
2026-01-09 03:45:00,0.0,12.093,0.408,0.611,13.112,1.87,11.83
2026-01-09 03:50:00,0.061,12.109,0.641,0.705,13.455,2.83,11.79
2026-01-09 03:55:00,0.0,12.241,0.284,0.472,12.997,0.89,11.75
2026-01-09 04:00:00,0.0,12.852,0.239,0.261,13.352,1.76,11.68
2026-01-09 04:05:00,0.006,10.444,0.12,0.423,10.986,3.85,11.73
2026-01-09 04:10:00,0.035,11.646,0.473,0.438,12.557,1.75,11.73
2026-01-09 04:15:00,0.021,11.988,0.297,0.48,12.766,2.09,11.61
2026-01-09 04:20:00,0.006,11.909,0.611,0.649,13.169,1.61,11.49
2026-01-09 04:25:00,0.007,11.633,0.244,0.594,12.471,2.63,11.56
2026-01-09 04:30:00,0.008,12.116,0.531,0.679,13.325,1.81,11.56
2026-01-09 04:35:00,0.005,11.78,0.388,0.432,12.6,2.29,11.46
2026-01-09 04:40:00,0.102,11.354,0.452,0.986,12.792,3.17,11.37
2026-01-09 04:45:00,0.045,12.279,0.436,0.715,13.43,1.98,11.34
2026-01-09 04:50:00,0.065,11.371,0.54,0.64,12.551,3.21,11.27
2026-01-09 04:55:00,0.026,11.635,0.344,0.668,12.647,3.29,11.25
2026-01-09 05:00:00,0.038,11.141,0.48,0.434,12.055,3.53,11.24
2026-01-09 05:05:00,0.025,11.273,0.445,0.2,11.918,2.86,11.22
2026-01-09 05:10:00,0.0,9.457,0.36,0.379,10.195,5.4,11.31
2026-01-09 05:15:00,0.012,10.961,0.328,0.671,11.96,3.71,11.4
2026-01-09 05:20:00,0.002,10.917,0.188,0.52,11.625,3.18,11.36
2026-01-09 05:25:00,0.0,11.423,0.292,0.473,12.188,2.29,11.27
2026-01-09 05:30:00,0.028,11.658,0.388,0.381,12.428,2.97,11.27
2026-01-09 05:35:00,0.108,10.434,0.382,0.303,11.119,4.26,11.37
2026-01-09 05:40:00,0.071,11.103,0.495,0.913,12.51,4.56,11.36
2026-01-09 05:45:00,0.116,10.929,0.579,0.666,12.174,4.44,11.41
2026-01-09 05:50:00,0.094,11.092,0.405,0.583,12.079,3.96,11.37
2026-01-09 05:55:00,0.11,11.777,0.541,0.563,12.882,2.4,11.34
2026-01-09 06:00:00,0.064,11.299,0.43,0.867,12.595,3.87,11.29
2026-01-09 06:05:00,0.112,11.995,0.771,0.879,13.645,2.57,11.26
